AgeGroup,StudyNo,value.Target,value.TargetNo,value.WordType,value.Proper,value.totalitems,value.correctitems,value.wrongitems,value.targetacc,value.rtrials,value.ptrials,value.btrials,value.utrials,value.rcorrecttrials,value.pcorrecttrials,value.bcorrecttrials,value.ucorrecttrials,value.racc,value.pacc,value.bacc,value.uacc,value.rmcq,value.pmcq,value.bmcq,value.umcq,value.r_know,value.r_dontknow,value.r_other,value.r_TOT,value.p_know,value.p_dontknow,value.p_other,value.p_TOT,value.b_know,value.b_dontknow,value.b_other,value.b_TOT,value.u_know,value.u_dontknow,value.u_other,value.u_TOT,value.correctmcq,value.wrongmcq,value.wrong_r,value.wrong_p,value.wrong_b,value.wrong_u,value.wrong_r_r,value.wrong_r_p,value.wrong_r_b,value.wrong_r_u,value.wrong_r_x,value.wrong_p_r,value.wrong_p_p,value.wrong_p_b,value.wrong_p_u,value.wrong_p_x,value.wrong_b_r,value.wrong_b_p,value.wrong_b_b,value.wrong_b_u,value.wrong_b_x,value.wrong_u_r,value.wrong_u_p,value.wrong_u_b,value.wrong_u_u,value.wrong_u_x,visible,value.know,value.dontknow,value.other,value.TOT,know_r_percent,know_p_percent,know_b_percent,know_u_percent,dontknow_r_percent,dontknow_p_percent,dontknow_b_percent,dontknow_u_percent,other_r_percent,other_p_percent,other_b_percent,other_u_percent,TOT_r_percent,TOT_p_percent,TOT_b_percent,TOT_u_percent,r_know_new,r_dontknow_new,r_other_new,r_TOT_new,p_know_new,p_dontknow_new,p_other_new,p_TOT_new,b_know_new,b_dontknow_new,b_other_new,b_TOT_new,u_know_new,u_dontknow_new,u_other_new,u_TOT_new
Young,1,Gershwin,46,PN,ProperName,36,5,31,0.138888889,9,9,9,9,3,0,1,1,0.333333333,0,0.111111111,0.111111111,0.666666667,0.444444444,0.555555556,0.666666667,7,1,1,0,1,6,1,1,1,6,1,1,1,7,1,0,21,15,3,5,4,3,0.666666667,0,0.333333333,0,0,0.6,0,0.4,0,0,0.5,0,0.5,0,0,0.333333333,0,0.666666667,0,0,FALSE,10,20,4,2,0.7,0.1,0.1,0.1,0.05,0.3,0.3,0.35,0.25,0.25,0.25,0.25,0,0.5,0.5,0,0.777777778,0.111111111,0.111111111,0,0.111111111,0.666666667,0.111111111,0.111111111,0.111111111,0.666666667,0.111111111,0.111111111,0.111111111,0.777777778,0.111111111,0
Young,1,gosling,47,N,Word,36,10,26,0.277777778,9,9,9,9,3,4,1,2,0.333333333,0.444444444,0.111111111,0.222222222,0.777777778,1,0.888888889,0.888888889,4,3,1,1,6,2,1,0,4,3,0,2,3,4,1,1,32,4,2,0,1,1,0.5,0,0,0.5,0,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,1,0,0,FALSE,17,12,3,4,0.235294118,0.352941176,0.235294118,0.176470588,0.25,0.166666667,0.25,0.333333333,0.333333333,0.333333333,0,0.333333333,0.25,0,0.5,0.25,0.444444444,0.333333333,0.111111111,0.111111111,0.666666667,0.222222222,0.111111111,0,0.444444444,0.333333333,0,0.222222222,0.333333333,0.444444444,0.111111111,0.111111111
Young,1,Hale,48,PN,ProperName,36,2,34,0.055555556,9,9,9,9,1,0,0,1,0.111111111,0,0,0.111111111,0.888888889,0.777777778,0.777777778,0.888888889,3,2,1,3,0,5,1,3,0,3,0,6,2,5,0,2,30,6,1,2,2,1,0,0,1,0,0,0.5,0,0.5,0,0,1,0,0,0,0,0,1,0,0,0,FALSE,5,15,2,14,0.6,0,0,0.4,0.133333333,0.333333333,0.2,0.333333333,0.5,0.5,0,0,0.214285714,0.214285714,0.428571429,0.142857143,0.333333333,0.222222222,0.111111111,0.333333333,0,0.555555556,0.111111111,0.333333333,0,0.333333333,0,0.666666667,0.222222222,0.555555556,0,0.222222222
Young,1,Hancock,49,PN,ProperName,36,16,20,0.444444444,9,9,9,9,4,3,5,4,0.444444444,0.333333333,0.555555556,0.444444444,0.444444444,0.444444444,0.444444444,0.555555556,5,0,2,2,5,0,2,2,4,0,4,1,5,1,3,0,17,19,5,5,5,4,1,0,0,0,0,1,0,0,0,0,0.4,0,0.6,0,0,0.75,0,0.25,0,0,FALSE,19,1,11,5,0.263157895,0.263157895,0.210526316,0.263157895,0,0,0,1,0.181818182,0.181818182,0.363636364,0.272727273,0.4,0.4,0.2,0,0.555555556,0,0.222222222,0.222222222,0.555555556,0,0.222222222,0.222222222,0.444444444,0,0.444444444,0.111111111,0.555555556,0.111111111,0.333333333,0
Young,1,Helsinki,50,PN,ProperName,36,3,33,0.083333333,9,9,9,9,0,1,1,1,0,0.111111111,0.111111111,0.111111111,0.666666667,0.333333333,0.777777778,0.555555556,2,5,0,2,1,7,0,1,2,7,0,0,2,7,0,0,21,15,3,6,2,4,0.666666667,0,0.333333333,0,0,0.5,0,0.5,0,0,0.5,0,0.5,0,0,0.75,0,0.25,0,0,FALSE,7,26,0,3,0.285714286,0.142857143,0.285714286,0.285714286,0.192307692,0.269230769,0.269230769,0.269230769,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.666666667,0.333333333,0,0,0.222222222,0.555555556,0,0.222222222,0.111111111,0.777777778,0,0.111111111,0.222222222,0.777777778,0,0,0.222222222,0.777777778,0,0
Young,1,hemorrhage,51,N,Word,36,6,30,0.166666667,9,9,9,9,2,3,1,0,0.222222222,0.333333333,0.111111111,0,0.888888889,0.333333333,0.888888889,0.888888889,2,2,4,1,4,1,3,1,1,6,1,1,2,3,3,1,27,9,1,6,1,1,1,0,0,0,0,0.333333333,0,0.666666667,0,0,1,0,0,0,0,1,0,0,0,0,FALSE,9,12,11,4,0.222222222,0.444444444,0.111111111,0.222222222,0.166666667,0.083333333,0.5,0.25,0.363636364,0.272727273,0.090909091,0.272727273,0.25,0.25,0.25,0.25,0.222222222,0.222222222,0.444444444,0.111111111,0.444444444,0.111111111,0.333333333,0.111111111,0.111111111,0.666666667,0.111111111,0.111111111,0.222222222,0.333333333,0.333333333,0.111111111
Young,1,herbaceous,52,Adj,Word,36,0,36,0,9,9,9,9,0,0,0,0,0,0,0,0,0.666666667,0.666666667,0.555555556,0.555555556,2,4,2,1,4,2,2,1,6,0,1,2,2,6,1,0,22,14,3,3,4,4,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,FALSE,14,12,6,4,0.142857143,0.285714286,0.428571429,0.142857143,0.333333333,0.166666667,0,0.5,0.333333333,0.333333333,0.166666667,0.166666667,0.25,0.25,0.5,0,0.222222222,0.444444444,0.222222222,0.111111111,0.444444444,0.222222222,0.222222222,0.111111111,0.666666667,0,0.111111111,0.222222222,0.222222222,0.666666667,0.111111111,0
Young,1,hoist,53,V,Word,36,3,33,0.083333333,9,9,9,9,0,1,0,2,0,0.111111111,0,0.222222222,0.888888889,0.888888889,1,1,4,2,3,0,2,4,1,2,2,4,2,1,3,3,2,1,34,2,1,1,0,0,1,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,11,13,8,4,0.363636364,0.181818182,0.181818182,0.272727273,0.153846154,0.307692308,0.307692308,0.230769231,0.375,0.125,0.25,0.25,0,0.5,0.25,0.25,0.444444444,0.222222222,0.333333333,0,0.222222222,0.444444444,0.111111111,0.222222222,0.222222222,0.444444444,0.222222222,0.111111111,0.333333333,0.333333333,0.222222222,0.111111111
Young,1,idiosyncrasy,54,N,Word,36,2,34,0.055555556,9,9,9,9,0,1,1,0,0,0.111111111,0.111111111,0,0.222222222,0.444444444,0.555555556,0.555555556,5,0,3,1,4,2,2,1,2,1,5,1,1,4,3,1,16,20,7,5,4,4,0.857142857,0.142857143,0,0,0,1,0,0,0,0,0.75,0,0.25,0,0,0.25,0.5,0.25,0,0,FALSE,12,7,13,4,0.416666667,0.333333333,0.166666667,0.083333333,0,0.285714286,0.142857143,0.571428571,0.230769231,0.153846154,0.384615385,0.230769231,0.25,0.25,0.25,0.25,0.555555556,0,0.333333333,0.111111111,0.444444444,0.222222222,0.222222222,0.111111111,0.222222222,0.111111111,0.555555556,0.111111111,0.111111111,0.444444444,0.333333333,0.111111111
Young,1,injudicious,55,Adj,Word,36,0,36,0,9,9,9,9,0,0,0,0,0,0,0,0,0.111111111,0.222222222,0.222222222,0.222222222,3,1,3,2,1,4,3,1,5,2,2,0,3,2,2,2,7,29,8,7,7,7,0.875,0,0.125,0,0,0.857142857,0,0.142857143,0,0,1,0,0,0,0,0.857142857,0,0,0,0,FALSE,12,9,10,5,0.25,0.083333333,0.416666667,0.25,0.111111111,0.444444444,0.222222222,0.222222222,0.3,0.3,0.2,0.2,0.4,0.2,0,0.4,0.333333333,0.111111111,0.333333333,0.222222222,0.111111111,0.444444444,0.333333333,0.111111111,0.555555556,0.222222222,0.222222222,0,0.333333333,0.222222222,0.222222222,0.222222222
Young,1,instigate,56,V,Word,36,1,35,0.027777778,9,9,9,9,0,0,0,1,0,0,0,0.111111111,0.111111111,0.333333333,0.333333333,0.666666667,5,0,3,1,5,0,2,2,1,2,4,2,0,2,2,5,13,23,8,6,6,3,1,0,0,0,0,0.833333333,0.166666667,0,0,0,0.833333333,0,0.166666667,0,0,1,0,0,0,0,FALSE,11,4,11,10,0.454545455,0.454545455,0.090909091,0,0,0,0.5,0.5,0.272727273,0.181818182,0.363636364,0.181818182,0.1,0.2,0.2,0.5,0.555555556,0,0.333333333,0.111111111,0.555555556,0,0.222222222,0.222222222,0.111111111,0.222222222,0.444444444,0.222222222,0,0.222222222,0.222222222,0.555555556
Young,1,interject,57,V,Word,36,2,34,0.055555556,9,9,9,9,1,0,1,0,0.111111111,0,0.111111111,0,1,1,1,1,1,0,5,3,4,2,1,2,2,2,4,1,3,3,2,1,36,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,10,7,12,7,0.1,0.4,0.2,0.3,0,0.285714286,0.285714286,0.428571429,0.416666667,0.083333333,0.333333333,0.166666667,0.428571429,0.285714286,0.142857143,0.142857143,0.111111111,0,0.555555556,0.333333333,0.444444444,0.222222222,0.111111111,0.222222222,0.222222222,0.222222222,0.444444444,0.111111111,0.333333333,0.333333333,0.222222222,0.111111111
Young,1,libel,58,N,Word,36,10,26,0.277777778,9,9,9,9,0,5,3,2,0,0.555555556,0.333333333,0.222222222,0.444444444,0.777777778,0.888888889,0.666666667,3,1,3,2,6,0,2,1,6,0,1,2,5,2,0,2,25,11,5,2,1,3,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.666666667,0.333333333,0,0,0,FALSE,20,3,6,7,0.15,0.3,0.3,0.25,0.333333333,0,0,0.666666667,0.5,0.333333333,0.166666667,0,0.285714286,0.142857143,0.285714286,0.285714286,0.333333333,0.111111111,0.333333333,0.222222222,0.666666667,0,0.222222222,0.111111111,0.666666667,0,0.111111111,0.222222222,0.555555556,0.222222222,0,0.222222222
Young,1,Lindbergh,59,PN,ProperName,36,8,28,0.222222222,9,9,9,9,1,2,3,2,0.111111111,0.222222222,0.333333333,0.222222222,0.222222222,0.666666667,0.666666667,0.666666667,3,1,1,4,3,2,2,2,6,0,1,2,3,1,4,1,20,16,7,3,3,3,0.857142857,0,0.142857143,0,0,0.666666667,0,0.333333333,0,0,1,0,0,0,0,0.666666667,0,0.333333333,0,0,FALSE,15,4,8,9,0.2,0.2,0.4,0.2,0.25,0.5,0,0.25,0.125,0.25,0.125,0.5,0.444444444,0.222222222,0.222222222,0.111111111,0.333333333,0.111111111,0.111111111,0.444444444,0.333333333,0.222222222,0.222222222,0.222222222,0.666666667,0,0.111111111,0.222222222,0.333333333,0.111111111,0.444444444,0.111111111
Young,1,loquacious,60,Adj,Word,36,4,32,0.111111111,9,9,9,9,0,2,0,2,0,0.222222222,0,0.222222222,0.444444444,0.666666667,0.444444444,0.666666667,4,1,3,1,7,0,1,1,4,2,2,1,2,2,2,3,20,16,5,3,5,3,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,FALSE,17,5,8,6,0.235294118,0.411764706,0.235294118,0.117647059,0.2,0,0.4,0.4,0.375,0.125,0.25,0.25,0.166666667,0.166666667,0.166666667,0.5,0.444444444,0.111111111,0.333333333,0.111111111,0.777777778,0,0.111111111,0.111111111,0.444444444,0.222222222,0.222222222,0.111111111,0.222222222,0.222222222,0.222222222,0.333333333
Young,1,Mandela,61,PN,ProperName,36,20,16,0.555555556,9,9,9,9,4,7,4,5,0.444444444,0.777777778,0.444444444,0.555555556,1,0.888888889,0.888888889,0.888888889,4,1,2,2,7,1,1,0,4,2,1,2,5,2,0,2,33,3,0,1,1,1,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,FALSE,20,6,4,6,0.2,0.35,0.2,0.25,0.166666667,0.166666667,0.333333333,0.333333333,0.5,0.25,0.25,0,0.333333333,0,0.333333333,0.333333333,0.444444444,0.111111111,0.222222222,0.222222222,0.777777778,0.111111111,0.111111111,0,0.444444444,0.222222222,0.111111111,0.222222222,0.555555556,0.222222222,0,0.222222222
Young,1,meager,62,Adj,Word,36,0,36,0,9,9,9,9,0,0,0,0,0,0,0,0,0.555555556,0.888888889,0.666666667,0.666666667,2,3,4,0,3,3,2,1,2,3,4,0,1,5,2,1,25,11,4,1,3,3,0.5,0,0.5,0,0,1,0,0,0,0,0,0,1,0,0,0.666666667,0,0.333333333,0,0,FALSE,8,14,12,2,0.25,0.375,0.25,0.125,0.214285714,0.214285714,0.214285714,0.357142857,0.333333333,0.166666667,0.333333333,0.166666667,0,0.5,0,0.5,0.222222222,0.333333333,0.444444444,0,0.333333333,0.333333333,0.222222222,0.111111111,0.222222222,0.333333333,0.444444444,0,0.111111111,0.555555556,0.222222222,0.111111111
Young,1,Miller,63,PN,ProperName,36,5,31,0.138888889,9,9,9,9,0,3,2,0,0,0.333333333,0.222222222,0,0.444444444,0.444444444,0.555555556,0.444444444,1,7,0,1,3,3,1,2,2,2,2,3,1,5,1,2,17,19,5,5,4,5,0.2,0,0.8,0,0,0.2,0,0.8,0,0,0,0,1,0,0,0.4,0,0.6,0,0,FALSE,7,17,4,8,0.142857143,0.428571429,0.285714286,0.142857143,0.411764706,0.176470588,0.117647059,0.294117647,0,0.25,0.5,0.25,0.125,0.25,0.375,0.25,0.111111111,0.777777778,0,0.111111111,0.333333333,0.333333333,0.111111111,0.222222222,0.222222222,0.222222222,0.222222222,0.333333333,0.111111111,0.555555556,0.111111111,0.222222222
Young,1,mince,64,V,Word,36,11,25,0.305555556,9,9,9,9,4,6,1,0,0.444444444,0.666666667,0.111111111,0,1,1,1,1,6,0,2,1,6,0,1,2,8,0,1,0,5,1,1,2,36,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,25,1,5,5,0.24,0.24,0.32,0.2,0,0,0,1,0.4,0.2,0.2,0.2,0.2,0.4,0,0.4,0.666666667,0,0.222222222,0.111111111,0.666666667,0,0.111111111,0.222222222,0.888888889,0,0.111111111,0,0.555555556,0.111111111,0.111111111,0.222222222
Young,1,monotony,65,N,Word,36,10,26,0.277777778,9,9,9,9,4,1,4,1,0.444444444,0.111111111,0.444444444,0.111111111,1,0.888888889,0.888888889,1,4,0,4,1,8,0,1,0,6,1,2,0,5,3,0,1,34,2,0,1,1,0,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,FALSE,23,4,7,2,0.173913043,0.347826087,0.260869565,0.217391304,0,0,0.25,0.75,0.571428571,0.142857143,0.285714286,0,0.5,0,0,0.5,0.444444444,0,0.444444444,0.111111111,0.888888889,0,0.111111111,0,0.666666667,0.111111111,0.222222222,0,0.555555556,0.333333333,0,0.111111111
Young,1,Nairobi,66,PN,ProperName,36,8,28,0.222222222,9,9,9,9,1,4,3,0,0.111111111,0.444444444,0.333333333,0,0.777777778,0.666666667,0.777777778,0.666666667,0,8,0,1,4,4,0,1,4,5,0,0,0,8,0,1,26,10,2,3,2,3,0.5,0,0.5,0,0,0,0,1,0,0,0,0,1,0,0,0.666666667,0,0.333333333,0,0,FALSE,8,25,0,3,0,0.5,0.5,0,0.32,0.16,0.2,0.32,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.333333333,0.333333333,0,0.333333333,0,0.888888889,0,0.111111111,0.444444444,0.444444444,0,0.111111111,0.444444444,0.555555556,0,0,0,0.888888889,0,0.111111111
Young,1,nullify,67,V,Word,36,3,33,0.083333333,9,9,9,9,0,2,1,0,0,0.222222222,0.111111111,0,0.111111111,0.666666667,0.444444444,0.666666667,2,3,3,1,2,2,2,3,5,3,0,1,0,2,3,4,17,19,8,3,5,3,0.625,0,0.375,0,0,0.666666667,0,0.333333333,0,0,0.2,0,0.8,0,0,0.333333333,0,0.666666667,0,0,FALSE,9,10,8,9,0.222222222,0.222222222,0.555555556,0,0.3,0.2,0.3,0.2,0.375,0.25,0,0.375,0.111111111,0.333333333,0.111111111,0.444444444,0.222222222,0.333333333,0.333333333,0.111111111,0.222222222,0.222222222,0.222222222,0.333333333,0.555555556,0.333333333,0,0.111111111,0,0.222222222,0.333333333,0.444444444
Young,1,Nuremberg,68,PN,ProperName,36,9,27,0.25,9,9,9,9,1,3,3,2,0.111111111,0.333333333,0.333333333,0.222222222,0.222222222,0.777777778,0.777777778,0.777777778,5,2,2,0,4,4,0,1,1,3,4,1,1,5,2,1,23,13,7,2,2,2,1,0,0,0,0,0.5,0,0.5,0,0,1,0,0,0,0,0.5,0,0.5,0,0,FALSE,11,14,8,3,0.454545455,0.363636364,0.090909091,0.090909091,0.142857143,0.285714286,0.214285714,0.357142857,0.25,0,0.5,0.25,0,0.333333333,0.333333333,0.333333333,0.555555556,0.222222222,0.222222222,0,0.444444444,0.444444444,0,0.111111111,0.111111111,0.333333333,0.444444444,0.111111111,0.111111111,0.555555556,0.222222222,0.111111111
Young,1,O'Connor,69,PN,ProperName,36,4,32,0.111111111,9,9,9,9,0,4,0,0,0,0.444444444,0,0,0.444444444,0.777777778,0.888888889,0.666666667,2,5,1,1,5,2,1,1,3,1,2,3,0,6,2,1,25,11,5,2,1,3,0.2,0,0.8,0,0,0.5,0,0.5,0,0,0,0,1,0,0,0.666666667,0,0.333333333,0,0,FALSE,10,14,6,6,0.2,0.5,0.3,0,0.357142857,0.142857143,0.071428571,0.428571429,0.166666667,0.166666667,0.333333333,0.333333333,0.166666667,0.166666667,0.5,0.166666667,0.222222222,0.555555556,0.111111111,0.111111111,0.555555556,0.222222222,0.111111111,0.111111111,0.333333333,0.111111111,0.222222222,0.333333333,0,0.666666667,0.222222222,0.111111111
Young,1,obscure,70,Adj,Word,36,2,34,0.055555556,9,9,9,9,0,2,0,0,0,0.222222222,0,0,0.888888889,0.777777778,0.777777778,0.777777778,5,1,2,1,4,3,2,0,4,1,3,1,2,2,4,1,29,7,1,2,2,2,1,0,0,0,0,0.5,0,0.5,0,0,0.5,0,0.5,0,0,0.5,0,0.5,0,0,FALSE,15,7,11,3,0.333333333,0.266666667,0.266666667,0.133333333,0.142857143,0.428571429,0.142857143,0.285714286,0.181818182,0.181818182,0.272727273,0.363636364,0.333333333,0,0.333333333,0.333333333,0.555555556,0.111111111,0.222222222,0.111111111,0.444444444,0.333333333,0.222222222,0,0.444444444,0.111111111,0.333333333,0.111111111,0.222222222,0.222222222,0.444444444,0.111111111
Young,1,obstinate,71,V,Word,36,3,33,0.083333333,9,9,9,9,0,1,1,1,0,0.111111111,0.111111111,0.111111111,0.666666667,0.555555556,0.666666667,0.666666667,3,3,2,1,3,1,2,3,4,1,3,1,2,1,3,3,23,13,3,4,3,3,1,0,0,0,0,0.25,0.25,0.5,0,0,0,0,1,0,0,1,0,0,0,0,FALSE,12,6,10,8,0.25,0.25,0.333333333,0.166666667,0.5,0.166666667,0.166666667,0.166666667,0.2,0.2,0.3,0.3,0.125,0.375,0.125,0.375,0.333333333,0.333333333,0.222222222,0.111111111,0.333333333,0.111111111,0.222222222,0.333333333,0.444444444,0.111111111,0.333333333,0.111111111,0.222222222,0.111111111,0.333333333,0.333333333
Young,1,omnipotent,72,Adj,Word,36,13,23,0.361111111,9,9,9,9,1,4,4,4,0.111111111,0.444444444,0.444444444,0.444444444,0.555555556,0.777777778,0.777777778,0.888888889,3,2,2,2,5,1,2,1,4,2,2,1,5,1,2,1,27,9,4,2,2,1,0.5,0.25,0.25,0,0,0,0,0.5,0.5,0,0.5,0,0.5,0,0,0,1,0,0,0,FALSE,17,6,8,5,0.176470588,0.294117647,0.235294118,0.294117647,0.333333333,0.166666667,0.333333333,0.166666667,0.25,0.25,0.25,0.25,0.4,0.2,0.2,0.2,0.333333333,0.222222222,0.222222222,0.222222222,0.555555556,0.111111111,0.222222222,0.111111111,0.444444444,0.222222222,0.222222222,0.111111111,0.555555556,0.111111111,0.222222222,0.111111111
Young,1,ornithology,73,N,Word,36,4,32,0.111111111,9,9,9,9,0,1,2,1,0,0.111111111,0.222222222,0.111111111,0.444444444,0.777777778,0.777777778,0.888888889,2,3,2,2,1,3,2,3,2,2,3,2,1,4,0,4,26,10,5,2,2,1,0.4,0,0.6,0,0,0,0,1,0,0,0,0,0.5,0.5,0,0,0,1,0,0,FALSE,6,12,7,11,0.333333333,0.166666667,0.333333333,0.166666667,0.25,0.25,0.166666667,0.333333333,0.285714286,0.285714286,0.428571429,0,0.181818182,0.272727273,0.181818182,0.363636364,0.222222222,0.333333333,0.222222222,0.222222222,0.111111111,0.333333333,0.222222222,0.333333333,0.222222222,0.222222222,0.333333333,0.222222222,0.111111111,0.444444444,0,0.444444444
Young,1,ostentatious,74,Adj,Word,36,1,35,0.027777778,9,9,9,9,0,1,0,0,0,0.111111111,0,0,0.777777778,0.888888889,0.777777778,0.666666667,2,2,3,2,2,3,3,1,2,2,3,2,2,5,0,2,28,8,2,1,2,3,0.5,0,0.5,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,FALSE,8,12,9,7,0.25,0.25,0.25,0.25,0.166666667,0.25,0.166666667,0.416666667,0.333333333,0.333333333,0.333333333,0,0.285714286,0.142857143,0.285714286,0.285714286,0.222222222,0.222222222,0.333333333,0.222222222,0.222222222,0.333333333,0.333333333,0.111111111,0.222222222,0.222222222,0.333333333,0.222222222,0.222222222,0.555555556,0,0.222222222
Young,1,Oswald,75,PN,ProperName,36,5,31,0.138888889,9,9,9,9,0,2,2,1,0,0.222222222,0.222222222,0.111111111,0.222222222,0.888888889,0.777777778,0.666666667,3,4,0,2,3,2,0,4,3,1,1,4,0,5,1,3,23,13,7,1,2,3,1,0,0,0,0,1,0,0,0,0,0.5,0,0.5,0,0,0.333333333,0,0.666666667,0,0,FALSE,9,12,2,13,0.333333333,0.333333333,0.333333333,0,0.333333333,0.166666667,0.083333333,0.416666667,0,0,0.5,0.5,0.153846154,0.307692308,0.307692308,0.230769231,0.333333333,0.444444444,0,0.222222222,0.333333333,0.222222222,0,0.444444444,0.333333333,0.111111111,0.111111111,0.444444444,0,0.555555556,0.111111111,0.333333333
Young,1,Ottawa,76,PN,ProperName,36,3,33,0.083333333,9,9,9,9,0,2,0,1,0,0.222222222,0,0.111111111,0,0.111111111,0.111111111,0.444444444,7,1,1,0,3,2,3,1,4,2,2,1,2,0,3,4,6,30,9,8,8,5,0.666666667,0,0.333333333,0,0,0.25,0,0.75,0,0,0.375,0,0.625,0,0,0.6,0,0.4,0,0,FALSE,16,5,9,6,0.4375,0.1875,0.25,0.125,0.2,0.4,0.4,0,0.111111111,0.333333333,0.222222222,0.333333333,0,0.166666667,0.166666667,0.666666667,0.777777778,0.111111111,0.111111111,0,0.333333333,0.222222222,0.333333333,0.111111111,0.444444444,0.222222222,0.222222222,0.111111111,0.222222222,0,0.333333333,0.444444444
Young,1,panacea,77,N,Word,36,3,33,0.083333333,9,9,9,9,1,1,0,1,0.111111111,0.111111111,0,0.111111111,0.444444444,0.333333333,0.111111111,0.555555556,5,3,0,1,3,3,1,2,3,4,2,0,4,1,3,1,13,23,5,6,8,4,1,0,0,0,0,0.666666667,0.166666667,0.166666667,0,0,0.875,0,0.125,0,0,0.75,0,0,0.25,0,FALSE,15,11,6,4,0.333333333,0.2,0.2,0.266666667,0.272727273,0.272727273,0.363636364,0.090909091,0,0.166666667,0.333333333,0.5,0.25,0.5,0,0.25,0.555555556,0.333333333,0,0.111111111,0.333333333,0.333333333,0.111111111,0.222222222,0.333333333,0.444444444,0.222222222,0,0.444444444,0.111111111,0.333333333,0.111111111
Young,1,paragon,78,N,Word,36,2,34,0.055555556,9,9,9,9,1,0,0,1,0.111111111,0,0,0.111111111,0.333333333,0.333333333,0,0.333333333,5,1,1,2,3,1,2,3,5,0,3,1,3,1,2,3,9,27,6,6,9,6,0.833333333,0,0.166666667,0,0,0.5,0,0.5,0,0,0.666666667,0,0.333333333,0,0,0.5,0,0.5,0,0,FALSE,16,3,8,9,0.3125,0.1875,0.3125,0.1875,0.333333333,0.333333333,0,0.333333333,0.125,0.25,0.375,0.25,0.222222222,0.333333333,0.111111111,0.333333333,0.555555556,0.111111111,0.111111111,0.222222222,0.333333333,0.111111111,0.222222222,0.333333333,0.555555556,0,0.333333333,0.111111111,0.333333333,0.111111111,0.222222222,0.333333333
Young,1,polygamy,79,N,Word,36,31,5,0.861111111,9,9,9,9,7,7,9,8,0.777777778,0.777777778,1,0.888888889,1,1,1,1,7,0,0,2,9,0,0,0,9,0,0,0,8,0,0,1,36,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,33,0,0,3,0.212121212,0.272727273,0.272727273,0.242424242,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.666666667,0,0,0.333333333,0.777777778,0,0,0.222222222,1,0,0,0,1,0,0,0,0.888888889,0,0,0.111111111
Young,1,Prague,80,PN,ProperName,36,8,28,0.222222222,9,9,9,9,4,1,0,3,0.444444444,0.111111111,0,0.333333333,0.888888889,0.555555556,0.666666667,0.666666667,4,4,0,1,1,6,0,2,1,7,0,1,3,6,0,0,25,11,1,4,3,3,1,0,0,0,0,0.5,0,0.5,0,0,1,0,0,0,0,1,0,0,0,0,FALSE,9,23,0,4,0.444444444,0.111111111,0.111111111,0.333333333,0.173913043,0.260869565,0.304347826,0.260869565,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.25,0.5,0.25,0,0.444444444,0.444444444,0,0.111111111,0.111111111,0.666666667,0,0.222222222,0.111111111,0.777777778,0,0.111111111,0.333333333,0.666666667,0,0
Young,1,precocious,81,Adj,Word,36,5,31,0.138888889,9,9,9,9,2,1,0,2,0.222222222,0.111111111,0,0.222222222,0.666666667,0.444444444,0.111111111,0.555555556,5,3,0,1,4,2,3,0,3,2,2,2,5,1,3,0,16,20,3,5,8,4,0.333333333,0,0.666666667,0,0,0.2,0,0.8,0,0,0.25,0,0.75,0,0,0.5,0,0.5,0,0,FALSE,17,8,8,3,0.294117647,0.235294118,0.176470588,0.294117647,0.375,0.25,0.25,0.125,0,0.375,0.25,0.375,0.333333333,0,0.666666667,0,0.555555556,0.333333333,0,0.111111111,0.444444444,0.222222222,0.333333333,0,0.333333333,0.222222222,0.222222222,0.222222222,0.555555556,0.111111111,0.333333333,0
